timestamp,content,status,eventType,loglevel,k8s.namespace.name,dt.entity.cloud_application_namespace,dt.entity.cloud_application_instance,dt.kubernetes.event.reason,dt.events.root_cause_relevant,k8s.pod.uid,dt.kubernetes.workload.kind,log.source,dt.event.group_label,dt.source_entity,dt.kubernetes.cluster.name,dt.kubernetes.workload.name,k8s.pod.name,dt.kubernetes.event.involved_object.name,dt.entity.kubernetes_cluster,dt.entity.cloud_application,dt.kubernetes.event.involved_object.kind,dt.entity.kubernetes_node,dt.kubernetes.node.name,dt.kubernetes.node.system_uuid,dt.entity.process_group,process.technology,dt.process.name,dt.entity.process_group_instance,dt.host_group.id,host.name,dt.entity.host,k8s.replicaset.name,k8s.replicaset.uid
1/26/2023 9:43,Liveness probe failed: Get http://172.31.44.159:8080/actuator/health/liveness: net/http: request canceled while waiting for connection (Client.Timeout exceeded while awaiting headers),WARN,K8S,WARN,production,CLOUD_APPLICATION_NAMESPACE-9453D834C637309A,CLOUD_APPLICATION_INSTANCE-C3BDEB1A2D92E68F,Unhealthy,TRUE,150433f3-a36a-438d-9f21-5b3e9173c42a,Deployment,dcos-prod-phx-general,Unhealthy,CLOUD_APPLICATION_INSTANCE-C3BDEB1A2D92E68F,dcos-prod-phx-general,uxd-logging-rest-api,uxd-logging-rest-api-74f4cf969-fsdw9,uxd-logging-rest-api-74f4cf969-fsdw9,KUBERNETES_CLUSTER-97C61C471812834E,CLOUD_APPLICATION-FFB14D48CFCA9E31,Pod,,,,,,,,,,,,
1/26/2023 9:43,Readiness probe failed: Get http://172.31.44.159:8080/actuator/health/readiness: net/http: request canceled while waiting for connection (Client.Timeout exceeded while awaiting headers),WARN,K8S,WARN,production,CLOUD_APPLICATION_NAMESPACE-9453D834C637309A,CLOUD_APPLICATION_INSTANCE-C3BDEB1A2D92E68F,Unhealthy,TRUE,150433f3-a36a-438d-9f21-5b3e9173c42a,Deployment,dcos-prod-phx-general,Unhealthy,CLOUD_APPLICATION_INSTANCE-C3BDEB1A2D92E68F,dcos-prod-phx-general,uxd-logging-rest-api,uxd-logging-rest-api-74f4cf969-fsdw9,uxd-logging-rest-api-74f4cf969-fsdw9,KUBERNETES_CLUSTER-97C61C471812834E,CLOUD_APPLICATION-FFB14D48CFCA9E31,Pod,,,,,,,,,,,,
1/26/2023 9:43,Liveness probe failed: Get http://172.31.44.159:8080/actuator/health/liveness: net/http: request canceled (Client.Timeout exceeded while awaiting headers),WARN,K8S,WARN,production,CLOUD_APPLICATION_NAMESPACE-9453D834C637309A,CLOUD_APPLICATION_INSTANCE-C3BDEB1A2D92E68F,Unhealthy,TRUE,150433f3-a36a-438d-9f21-5b3e9173c42a,Deployment,dcos-prod-phx-general,Unhealthy,CLOUD_APPLICATION_INSTANCE-C3BDEB1A2D92E68F,dcos-prod-phx-general,uxd-logging-rest-api,uxd-logging-rest-api-74f4cf969-fsdw9,uxd-logging-rest-api-74f4cf969-fsdw9,KUBERNETES_CLUSTER-97C61C471812834E,CLOUD_APPLICATION-FFB14D48CFCA9E31,Pod,,,,,,,,,,,,
1/26/2023 9:43,"####<Jan 26, 2023 9:42:09 AM CST> <Error> <Cluster> <nlpaweb-86.edj.ad.edwardjones.com> <m86accountWeb2> <[ACTIVE] ExecuteThread: '19' for queue: 'weblogic.kernel.Default (self-tuning)'> <0148869> <> <49c92bdd-78ca-4e28-9dd4-3e502ff1ca97-000002df> <1674747729553> <[severity-value: 8] [rid: 0] [partition-id: 0] [partition-name: DOMAIN] > <BEA-003144> <All session objects should be serializable to replicate. Check the objects in the session. Failed to replicate a non-serializable object in context /GNACustAcct30-web.",ERROR,LOG,ERROR,,,,,,,,/opt/bea/domains/accountWeb2-stl/servers/m86accountWeb2/logs/server.log,,PROCESS_GROUP_INSTANCE-E2548C98A23F7B71,,,,,,,,,,,PROCESS_GROUP-BD921A995D0CBBE0,"Java, Oracle WebLogic",WebLogic accountWeb2-stl accountWeb2Cluster STL_PROD_wls80,PROCESS_GROUP_INSTANCE-E2548C98A23F7B71,STL_PROD_wls80,nlpaweb-86.edj.ad.edwardjones.com STL_PROD_wls80,HOST-F83B5D46491E38F7,,
1/26/2023 9:43,"####<Jan 26, 2023 9:41:36 AM CST> <Error> <Cluster> <nlpaweb-86.edj.ad.edwardjones.com> <m86accountWeb2> <[ACTIVE] ExecuteThread: '0' for queue: 'weblogic.kernel.Default (self-tuning)'> <0148869> <> <49c92bdd-78ca-4e28-9dd4-3e502ff1ca97-000002de> <1674747696803> <[severity-value: 8] [rid: 0] [partition-id: 0] [partition-name: DOMAIN] > <BEA-003144> <All session objects should be serializable to replicate. Check the objects in the session. Failed to replicate a non-serializable object in context /GNACustAcct30-web.",ERROR,LOG,ERROR,,,,,,,,/opt/bea/domains/accountWeb2-stl/servers/m86accountWeb2/logs/server.log,,PROCESS_GROUP_INSTANCE-E2548C98A23F7B71,,,,,,,,,,,PROCESS_GROUP-BD921A995D0CBBE0,"Java, Oracle WebLogic",WebLogic accountWeb2-stl accountWeb2Cluster STL_PROD_wls80,PROCESS_GROUP_INSTANCE-E2548C98A23F7B71,STL_PROD_wls80,nlpaweb-86.edj.ad.edwardjones.com STL_PROD_wls80,HOST-F83B5D46491E38F7,,
1/26/2023 9:43,"####<Jan 26, 2023 9:41:24 AM CST> <Error> <Cluster> <nlpaweb-86.edj.ad.edwardjones.com> <m86accountWeb2> <[ACTIVE] ExecuteThread: '117' for queue: 'weblogic.kernel.Default (self-tuning)'> <0180942> <> <49c92bdd-78ca-4e28-9dd4-3e502ff1ca97-000002dd> <1674747684645> <[severity-value: 8] [rid: 0] [partition-id: 0] [partition-name: DOMAIN] > <BEA-003144> <All session objects should be serializable to replicate. Check the objects in the session. Failed to replicate a non-serializable object in context /GNACustAcct30-web.",ERROR,LOG,ERROR,,,,,,,,/opt/bea/domains/accountWeb2-stl/servers/m86accountWeb2/logs/server.log,,PROCESS_GROUP_INSTANCE-E2548C98A23F7B71,,,,,,,,,,,PROCESS_GROUP-BD921A995D0CBBE0,"Java, Oracle WebLogic",WebLogic accountWeb2-stl accountWeb2Cluster STL_PROD_wls80,PROCESS_GROUP_INSTANCE-E2548C98A23F7B71,STL_PROD_wls80,nlpaweb-86.edj.ad.edwardjones.com STL_PROD_wls80,HOST-F83B5D46491E38F7,,
1/26/2023 9:43,Readiness probe failed: Get http://172.31.44.159:8080/actuator/health/readiness: net/http: request canceled (Client.Timeout exceeded while awaiting headers),WARN,K8S,WARN,production,CLOUD_APPLICATION_NAMESPACE-9453D834C637309A,CLOUD_APPLICATION_INSTANCE-C3BDEB1A2D92E68F,Unhealthy,TRUE,150433f3-a36a-438d-9f21-5b3e9173c42a,Deployment,dcos-prod-phx-general,Unhealthy,CLOUD_APPLICATION_INSTANCE-C3BDEB1A2D92E68F,dcos-prod-phx-general,uxd-logging-rest-api,uxd-logging-rest-api-74f4cf969-fsdw9,uxd-logging-rest-api-74f4cf969-fsdw9,KUBERNETES_CLUSTER-97C61C471812834E,CLOUD_APPLICATION-FFB14D48CFCA9E31,Pod,,,,,,,,,,,,
1/26/2023 9:43,"Readiness probe failed: Get ""http://172.31.24.49:8080/ready"": dial tcp 172.31.24.49:8080: connect: invalid argument",WARN,K8S,WARN,istio-system,CLOUD_APPLICATION_NAMESPACE-4496D44A350B765B,CLOUD_APPLICATION_INSTANCE-3DA1C1EF0DE1B318,Unhealthy,TRUE,981c5e02-aecb-451c-84e0-4afa38c735a6,Deployment,dkp-prod-phx-external,Unhealthy,CLOUD_APPLICATION_INSTANCE-3DA1C1EF0DE1B318,dkp-prod-phx-external,istiod,istiod-5b545448d9-4p4dq,istiod-5b545448d9-4p4dq,KUBERNETES_CLUSTER-45547A9239E264D2,CLOUD_APPLICATION-08D3A16AB6579124,Pod,KUBERNETES_NODE-5EAF77ECC36AE7E4,tlpdkpextw-018,42210D6A-6FE0-5B34-D141-7898F29B35D4,,,,,,,,,
1/26/2023 9:43,Liveness probe failed: Get http://172.31.44.159:8080/actuator/health/liveness: net/http: request canceled (Client.Timeout exceeded while awaiting headers),WARN,K8S,WARN,production,CLOUD_APPLICATION_NAMESPACE-9453D834C637309A,CLOUD_APPLICATION_INSTANCE-C3BDEB1A2D92E68F,Unhealthy,TRUE,150433f3-a36a-438d-9f21-5b3e9173c42a,Deployment,dcos-prod-phx-general,Unhealthy,CLOUD_APPLICATION_INSTANCE-C3BDEB1A2D92E68F,dcos-prod-phx-general,uxd-logging-rest-api,uxd-logging-rest-api-74f4cf969-fsdw9,uxd-logging-rest-api-74f4cf969-fsdw9,KUBERNETES_CLUSTER-97C61C471812834E,CLOUD_APPLICATION-FFB14D48CFCA9E31,Pod,,,,,,,,,,,,
1/26/2023 9:43,Readiness probe failed: HTTP probe failed with statuscode: 503,WARN,K8S,WARN,kube-system,CLOUD_APPLICATION_NAMESPACE-CAEAA3F42A7D1BC6,CLOUD_APPLICATION_INSTANCE-C61F00A69EF63F0E,Unhealthy,TRUE,c1e77784-65a2-48c7-8aa1-6406bb57227b,DaemonSet,dkp-prod-phx-external,Unhealthy,CLOUD_APPLICATION_INSTANCE-C61F00A69EF63F0E,dkp-prod-phx-external,istio-cni-node,istio-cni-node-lsxp4,istio-cni-node-lsxp4,KUBERNETES_CLUSTER-45547A9239E264D2,CLOUD_APPLICATION-D0B138673F9BCED4,Pod,KUBERNETES_NODE-19C1A92D9503A578,tlpdkpextw-031,42212913-7DF5-4D83-3F8C-A3AFEF355ABA,,,,,,,,,
1/26/2023 9:43,Readiness probe failed: Get http://172.31.44.159:8080/actuator/health/readiness: net/http: request canceled (Client.Timeout exceeded while awaiting headers),WARN,K8S,WARN,production,CLOUD_APPLICATION_NAMESPACE-9453D834C637309A,CLOUD_APPLICATION_INSTANCE-C3BDEB1A2D92E68F,Unhealthy,TRUE,150433f3-a36a-438d-9f21-5b3e9173c42a,Deployment,dcos-prod-phx-general,Unhealthy,CLOUD_APPLICATION_INSTANCE-C3BDEB1A2D92E68F,dcos-prod-phx-general,uxd-logging-rest-api,uxd-logging-rest-api-74f4cf969-fsdw9,uxd-logging-rest-api-74f4cf969-fsdw9,KUBERNETES_CLUSTER-97C61C471812834E,CLOUD_APPLICATION-FFB14D48CFCA9E31,Pod,,,,,,,,,,,,
1/26/2023 9:42,Back-off restarting failed container,WARN,K8S,WARN,iaa-gtwy,CLOUD_APPLICATION_NAMESPACE-3F749BEB9ECE32AA,CLOUD_APPLICATION_INSTANCE-A2610EA081B8A6ED,BackOff,TRUE,c686e500-024a-4df0-9323-cf379c99ab21,Deployment,dcos-prod-stl-dcx,BackOff,CLOUD_APPLICATION_INSTANCE-A2610EA081B8A6ED,dcos-prod-stl-dcx,iaa-api-gateway,iaa-api-gateway-5fc6669998-n8qz6,iaa-api-gateway-5fc6669998-n8qz6,KUBERNETES_CLUSTER-BCE279884CF22006,CLOUD_APPLICATION-F8E01C298CEDA06C,Pod,,,,,,,,,,,,
1/26/2023 9:42,Error: ImagePullBackOff,WARN,K8S,WARN,jac-external,CLOUD_APPLICATION_NAMESPACE-7EB1B534D89F8936,CLOUD_APPLICATION_INSTANCE-DBB35891C1285324,Failed,TRUE,28a4dacc-48dc-42bb-86f4-dba8642f627a,Deployment,dcos-prod-phx-dcx,Failed,CLOUD_APPLICATION_INSTANCE-DBB35891C1285324,dcos-prod-phx-dcx,wkl-worklist-web,wkl-worklist-web-64464fcd77-b84xt,wkl-worklist-web-64464fcd77-b84xt,KUBERNETES_CLUSTER-4D6005F0F8680CD3,CLOUD_APPLICATION-6121707B15D8EAE8,Pod,,,,,,,,,,,,
1/26/2023 9:42,Back-off restarting failed container,WARN,K8S,WARN,iaa-gtwy,CLOUD_APPLICATION_NAMESPACE-3F749BEB9ECE32AA,CLOUD_APPLICATION_INSTANCE-B4BC53A0E566B138,BackOff,TRUE,d31cdbf6-e691-4f37-b37f-5cd7ace4f4ed,Deployment,dcos-prod-stl-dcx,BackOff,CLOUD_APPLICATION_INSTANCE-B4BC53A0E566B138,dcos-prod-stl-dcx,iaa-api-gateway,iaa-api-gateway-5fc6669998-4vdjs,iaa-api-gateway-5fc6669998-4vdjs,KUBERNETES_CLUSTER-BCE279884CF22006,CLOUD_APPLICATION-F8E01C298CEDA06C,Pod,,,,,,,,,,,,
1/26/2023 9:42,Back-off restarting failed container,WARN,K8S,WARN,iaa-gtwy,CLOUD_APPLICATION_NAMESPACE-CADF8A2B03C6E262,CLOUD_APPLICATION_INSTANCE-D1213B1B67206859,BackOff,TRUE,0f5a59f8-3313-4194-95c2-d1ef627aa857,Deployment,dcos-prod-phx-dcx,BackOff,CLOUD_APPLICATION_INSTANCE-D1213B1B67206859,dcos-prod-phx-dcx,iaa-api-gateway,iaa-api-gateway-6986f8d5d-fsbwl,iaa-api-gateway-6986f8d5d-fsbwl,KUBERNETES_CLUSTER-4D6005F0F8680CD3,CLOUD_APPLICATION-778F66E10724A4DB,Pod,KUBERNETES_NODE-E55900CFE47978F9,kube-node-26-kubelet.dcos-prod-phx-dcx.mesos,E4D32142-9BDD-F646-9DCF-E13457A77A71,,,,,,,,,
1/26/2023 9:42,Readiness probe failed: Get http://172.31.44.159:8080/actuator/health/readiness: net/http: request canceled (Client.Timeout exceeded while awaiting headers),WARN,K8S,WARN,production,CLOUD_APPLICATION_NAMESPACE-9453D834C637309A,CLOUD_APPLICATION_INSTANCE-C3BDEB1A2D92E68F,Unhealthy,TRUE,150433f3-a36a-438d-9f21-5b3e9173c42a,Deployment,dcos-prod-phx-general,Unhealthy,CLOUD_APPLICATION_INSTANCE-C3BDEB1A2D92E68F,dcos-prod-phx-general,uxd-logging-rest-api,uxd-logging-rest-api-74f4cf969-fsdw9,uxd-logging-rest-api-74f4cf969-fsdw9,KUBERNETES_CLUSTER-97C61C471812834E,CLOUD_APPLICATION-FFB14D48CFCA9E31,Pod,,,,,,,,,,,,
1/26/2023 9:42,"java.rmi.UnmarshalException: error unmarshalling arguments; nested exception is: 
	java.lang.ClassNotFoundException: Failed to load class com.edwardjones.framework.content.config.domain.ProductMetadataDefinition
	at weblogic.rjvm.ResponseImpl.unmarshalReturn(ResponseImpl.java:369)
	at weblogic.rmi.internal.BasicRemoteRef.invoke(BasicRemoteRef.java:301)
	at weblogic.cluster.replication.RemoteReplicationServicesInternalImpl_12214_WLStub.create(Unknown Source)
	at sun.reflect.GeneratedMethodAccessor648.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at weblogic.cluster.replication.SecureReplicationInvocationHandler$ReplicationServicesInvocationAction.run(SecureReplicationInvocationHandler.java:222)
	at weblogic.security.acl.internal.AuthenticatedSubject.doAs(AuthenticatedSubject.java:344)
	at weblogic.security.service.SecurityManager.runAs(SecurityManager.java:137)
	at weblogic.cluster.replication.SecureReplicationInvocationHandler.invoke(SecureReplicationInvocationHandler.java:192)
	at com.sun.proxy.$Proxy853.create(Unknown Source)
	at weblogic.cluster.replication.ReplicationServicesImplBase.replicateWroToServer(ReplicationServicesImplBase.java:766)
	at weblogic.cluster.replication.ReplicationServicesImplBase.trySecondary(ReplicationServicesImplBase.java:710)
	at weblogic.cluster.replication.ReplicationServicesImplBase.createSecondary(ReplicationServicesImplBase.java:602)
	at weblogic.cluster.replication.ReplicationServicesImplBase.createSecondary(ReplicationServicesImplBase.java:583)
	at weblogic.cluster.replication.ReplicationServicesImplBase.updateSecondaryInternal(ReplicationServicesImplBase.java:1667)
	at weblogic.cluster.replication.ReplicationServicesImplBase.updateSecondary(ReplicationServicesImplBase.java:1583)
	at weblogic.cluster.replication.ReplicationServicesImplBase.updateSecondary(ReplicationServicesImplBase.java:1578)
	at weblogic.servlet.internal.session.ReplicatedSessionData._syncSession(ReplicatedSessionData.java:745)
	at weblogic.servlet.internal.session.ReplicatedSessionData.syncSession(ReplicatedSessionData.java:709)
	at weblogic.servlet.internal.session.SessionContext.sync(SessionContext.java:161)
	at weblogic.servlet.internal.ServletRequestImpl$SessionHelper.syncSession(ServletRequestImpl.java:3513)
	at weblogic.servlet.internal.ServletRequestImpl$SessionHelper.syncSessions(ServletRequestImpl.java:3491)
	at weblogic.servlet.internal.ServletRequestImpl$SessionHelper.syncSession(ServletRequestImpl.java:3479)
	at weblogic.servlet.internal.ServletResponseImpl$1.run(ServletResponseImpl.java:1838)
	at weblogic.security.acl.internal.AuthenticatedSubject.doAs(AuthenticatedSubject.java:344)
	at weblogic.security.service.SecurityManager.runAsForUserCode(SecurityManager.java:197)
	at weblogic.servlet.provider.WlsSecurityProvider.runAsForUserCode(WlsSecurityProvider.java:203)
	at weblogic.servlet.provider.WlsSubjectHandle.run(WlsSubjectHandle.java:71)
	at weblogic.servlet.internal.ServletResponseImpl.syncSession(ServletResponseImpl.java:1834)
	at weblogic.servlet.internal.ServletResponseImpl.send(ServletResponseImpl.java:1769)
	at weblogic.servlet.internal.ServletRequestImpl.runInternal(ServletRequestImpl.java:1731)
	at weblogic.servlet.internal.ServletRequestImpl.run(ServletRequestImpl.java:1681)
	at weblogic.servlet.provider.ContainerSupportProviderImpl$WlsRequestExecutor.run(ContainerSupportProviderImpl.java:272)
	at weblogic.invocation.ComponentInvocationContextManager._runAs(ComponentInvocationContextManager.java:352)
	at weblogic.invocation.ComponentInvocationContextManager.runAs(ComponentInvocationContextManager.java:337)
	at weblogic.work.LivePartitionUtility.doRunWorkUnderContext(LivePartitionUtility.java:57)
	at weblogic.work.PartitionUtility.runWorkUnderContext(PartitionUtility.java:41)
	at weblogic.work.SelfTuningWorkManagerImpl.runWorkUnderContext(SelfTuningWorkManagerImpl.java:655)
	at weblogic.work.ExecuteThread.execute(ExecuteThread.java:420)
	at weblogic.work.ExecuteThread.run(ExecuteThread.java:360)",ERROR,LOG,ERROR,,,,,,,,/opt/bea/domains/accountAccessWebB-stl/servers/m3accountAccessWebB/logs/server.log,,PROCESS_GROUP_INSTANCE-1F2C51E565737E2A,,,,,,,,,,,PROCESS_GROUP-2FEDF74FF134B4EA,"Java, Oracle WebLogic",WebLogic accountAccessWebB-stl accountAccessWebBCluster STL_PROD_wlsjwebb,PROCESS_GROUP_INSTANCE-1F2C51E565737E2A,STL_PROD_wlsjwebb,nlpjwebb-3.edj.ad.edwardjones.com STL_PROD_wlsjwebb,HOST-0C1DA2E3B3B15E84,,
1/26/2023 9:42,"####<Jan 26, 2023 9:40:49 AM CST> <Error> <Cluster> <nlpjwebb-3.edj.ad.edwardjones.com> <m3accountAccessWebB> <[ACTIVE] ExecuteThread: '17' for queue: 'weblogic.kernel.Default (self-tuning)'> <500062808732963392619548154669153280> <> <4c51150b-0a4b-47de-b649-4e08a2e3724b-0000807d> <1674747649940> <[severity-value: 8] [rid: 0] [partition-id: 0] [partition-name: DOMAIN] > <BEA-003144> <All session objects should be serializable to replicate. Check the objects in the session. Failed to replicate a non-serializable object in context /ca-accounts.",ERROR,LOG,ERROR,,,,,,,,/opt/bea/domains/accountAccessWebB-stl/servers/m3accountAccessWebB/logs/server.log,,PROCESS_GROUP_INSTANCE-1F2C51E565737E2A,,,,,,,,,,,PROCESS_GROUP-2FEDF74FF134B4EA,"Java, Oracle WebLogic",WebLogic accountAccessWebB-stl accountAccessWebBCluster STL_PROD_wlsjwebb,PROCESS_GROUP_INSTANCE-1F2C51E565737E2A,STL_PROD_wlsjwebb,nlpjwebb-3.edj.ad.edwardjones.com STL_PROD_wlsjwebb,HOST-0C1DA2E3B3B15E84,,
1/26/2023 9:42,"java.rmi.UnmarshalException: error unmarshalling arguments; nested exception is: 
	java.lang.ClassNotFoundException: Failed to load class com.edwardjones.framework.content.config.domain.ProductMetadataDefinition
	at weblogic.rjvm.ResponseImpl.unmarshalReturn(ResponseImpl.java:369)
	at weblogic.rmi.internal.BasicRemoteRef.invoke(BasicRemoteRef.java:301)
	at weblogic.cluster.replication.RemoteReplicationServicesInternalImpl_12214_WLStub.create(Unknown Source)
	at sun.reflect.GeneratedMethodAccessor648.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at weblogic.cluster.replication.SecureReplicationInvocationHandler$ReplicationServicesInvocationAction.run(SecureReplicationInvocationHandler.java:222)
	at weblogic.security.acl.internal.AuthenticatedSubject.doAs(AuthenticatedSubject.java:344)
	at weblogic.security.service.SecurityManager.runAs(SecurityManager.java:137)
	at weblogic.cluster.replication.SecureReplicationInvocationHandler.invoke(SecureReplicationInvocationHandler.java:192)
	at com.sun.proxy.$Proxy853.create(Unknown Source)
	at weblogic.cluster.replication.ReplicationServicesImplBase.replicateWroToServer(ReplicationServicesImplBase.java:766)
	at weblogic.cluster.replication.ReplicationServicesImplBase.trySecondary(ReplicationServicesImplBase.java:710)
	at weblogic.cluster.replication.ReplicationServicesImplBase.createSecondary(ReplicationServicesImplBase.java:602)
	at weblogic.cluster.replication.ReplicationServicesImplBase.createSecondary(ReplicationServicesImplBase.java:583)
	at weblogic.cluster.replication.ReplicationServicesImplBase.getPrimary(ReplicationServicesImplBase.java:1775)
	at weblogic.cluster.replication.ReplicationServicesImplBase.lookup(ReplicationServicesImplBase.java:1333)
	at weblogic.servlet.internal.session.ReplicatedSessionContext.lookupSession(ReplicatedSessionContext.java:681)
	at weblogic.servlet.internal.session.ReplicatedSessionContext.getSessionInternal(ReplicatedSessionContext.java:406)
	at weblogic.servlet.internal.session.ReplicatedSessionContext.getSessionInternal(ReplicatedSessionContext.java:398)
	at weblogic.servlet.internal.ServletRequestImpl$SessionHelper.getValidSession(ServletRequestImpl.java:3549)
	at weblogic.servlet.internal.ServletRequestImpl$SessionHelper._getSessionInternal(ServletRequestImpl.java:2986)
	at weblogic.servlet.internal.ServletRequestImpl$SessionHelper.getSessionInternal(ServletRequestImpl.java:2944)
	at weblogic.servlet.internal.ServletRequestImpl$SessionHelper.getSession(ServletRequestImpl.java:2934)
	at weblogic.servlet.internal.ServletRequestImpl.getSession(ServletRequestImpl.java:1543)
	at weblogic.servlet.internal.WebAppServletContext.doSecuredExecute(WebAppServletContext.java:2321)
	at weblogic.servlet.internal.WebAppServletContext.securedExecute(WebAppServletContext.java:2302)
	at weblogic.servlet.internal.WebAppServletContext.execute(WebAppServletContext.java:2280)
	at weblogic.servlet.internal.ServletRequestImpl.runInternal(ServletRequestImpl.java:1721)
	at weblogic.servlet.internal.ServletRequestImpl.run(ServletRequestImpl.java:1681)
	at weblogic.servlet.provider.ContainerSupportProviderImpl$WlsRequestExecutor.run(ContainerSupportProviderImpl.java:272)
	at weblogic.invocation.ComponentInvocationContextManager._runAs(ComponentInvocationContextManager.java:352)
	at weblogic.invocation.ComponentInvocationContextManager.runAs(ComponentInvocationContextManager.java:337)
	at weblogic.work.LivePartitionUtility.doRunWorkUnderContext(LivePartitionUtility.java:57)
	at weblogic.work.PartitionUtility.runWorkUnderContext(PartitionUtility.java:41)
	at weblogic.work.SelfTuningWorkManagerImpl.runWorkUnderContext(SelfTuningWorkManagerImpl.java:655)
	at weblogic.work.ExecuteThread.execute(ExecuteThread.java:420)
	at weblogic.work.ExecuteThread.run(ExecuteThread.java:360)",ERROR,LOG,ERROR,,,,,,,,/opt/bea/domains/accountAccessWebB-stl/servers/m3accountAccessWebB/logs/server.log,,PROCESS_GROUP_INSTANCE-1F2C51E565737E2A,,,,,,,,,,,PROCESS_GROUP-2FEDF74FF134B4EA,"Java, Oracle WebLogic",WebLogic accountAccessWebB-stl accountAccessWebBCluster STL_PROD_wlsjwebb,PROCESS_GROUP_INSTANCE-1F2C51E565737E2A,STL_PROD_wlsjwebb,nlpjwebb-3.edj.ad.edwardjones.com STL_PROD_wlsjwebb,HOST-0C1DA2E3B3B15E84,,
1/26/2023 9:42,"####<Jan 26, 2023 9:40:47 AM CST> <Error> <Cluster> <nlpjwebb-3.edj.ad.edwardjones.com> <m3accountAccessWebB> <[ACTIVE] ExecuteThread: '17' for queue: 'weblogic.kernel.Default (self-tuning)'> <<WLS Kernel>> <> <4c51150b-0a4b-47de-b649-4e08a2e3724b-0000807d> <1674747647469> <[severity-value: 8] [rid: 0] [partition-id: 0] [partition-name: DOMAIN] > <BEA-003144> <All session objects should be serializable to replicate. Check the objects in the session. Failed to replicate a non-serializable object in context /ca-accounts.",ERROR,LOG,ERROR,,,,,,,,/opt/bea/domains/accountAccessWebB-stl/servers/m3accountAccessWebB/logs/server.log,,PROCESS_GROUP_INSTANCE-1F2C51E565737E2A,,,,,,,,,,,PROCESS_GROUP-2FEDF74FF134B4EA,"Java, Oracle WebLogic",WebLogic accountAccessWebB-stl accountAccessWebBCluster STL_PROD_wlsjwebb,PROCESS_GROUP_INSTANCE-1F2C51E565737E2A,STL_PROD_wlsjwebb,nlpjwebb-3.edj.ad.edwardjones.com STL_PROD_wlsjwebb,HOST-0C1DA2E3B3B15E84,,
1/26/2023 9:42,Readiness probe failed: HTTP probe failed with statuscode: 503,WARN,K8S,WARN,kube-system,CLOUD_APPLICATION_NAMESPACE-CAEAA3F42A7D1BC6,CLOUD_APPLICATION_INSTANCE-8C8095DD440B09F9,Unhealthy,TRUE,18f5cd0d-41c3-42be-a699-0f021e31d624,DaemonSet,dkp-prod-phx-external,Unhealthy,CLOUD_APPLICATION_INSTANCE-8C8095DD440B09F9,dkp-prod-phx-external,istio-cni-node,istio-cni-node-2krtd,istio-cni-node-2krtd,KUBERNETES_CLUSTER-45547A9239E264D2,CLOUD_APPLICATION-D0B138673F9BCED4,Pod,KUBERNETES_NODE-62780357B1C9378F,tlpdkpextw-038,4221260C-F5B5-20B6-00A5-FF62199DFAFA,,,,,,,,,
1/26/2023 9:42,Readiness probe failed: HTTP probe failed with statuscode: 503,WARN,K8S,WARN,kube-system,CLOUD_APPLICATION_NAMESPACE-CAEAA3F42A7D1BC6,CLOUD_APPLICATION_INSTANCE-F7FE688AA527AA14,Unhealthy,TRUE,73b66235-840d-4262-8885-3f72569ba2b9,DaemonSet,dkp-prod-phx-external,Unhealthy,CLOUD_APPLICATION_INSTANCE-F7FE688AA527AA14,dkp-prod-phx-external,istio-cni-node,istio-cni-node-m9xsh,istio-cni-node-m9xsh,KUBERNETES_CLUSTER-45547A9239E264D2,CLOUD_APPLICATION-D0B138673F9BCED4,Pod,KUBERNETES_NODE-D8AC0882BCEE7248,tlpdkpextw-019,4221D04C-6A25-8DC3-89E8-30011EE8F74A,,,,,,,,,
1/26/2023 9:42,"####<Jan 26, 2023 9:41:08 AM CST> <Error> <Cluster> <nlpaweb-86.edj.ad.edwardjones.com> <m86accountWeb2> <[ACTIVE] ExecuteThread: '283' for queue: 'weblogic.kernel.Default (self-tuning)'> <0217283> <> <49c92bdd-78ca-4e28-9dd4-3e502ff1ca97-000002db> <1674747668741> <[severity-value: 8] [rid: 0] [partition-id: 0] [partition-name: DOMAIN] > <BEA-003144> <All session objects should be serializable to replicate. Check the objects in the session. Failed to replicate a non-serializable object in context /GNACustAcct30-web.",ERROR,LOG,ERROR,,,,,,,,/opt/bea/domains/accountWeb2-stl/servers/m86accountWeb2/logs/server.log,,PROCESS_GROUP_INSTANCE-E2548C98A23F7B71,,,,,,,,,,,PROCESS_GROUP-BD921A995D0CBBE0,"Java, Oracle WebLogic",WebLogic accountWeb2-stl accountWeb2Cluster STL_PROD_wls80,PROCESS_GROUP_INSTANCE-E2548C98A23F7B71,STL_PROD_wls80,nlpaweb-86.edj.ad.edwardjones.com STL_PROD_wls80,HOST-F83B5D46491E38F7,,
